Id,Name,Positions,Value,Height,Age,Preferred Foot,Right Foot,Left Foot,Personality,Acc,Wor,Vis,Thr,Pun,Tec,Tea,Tck,Str,Sta,Rus,Ref,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer
79,Kaveh Rezaei,AMR||AML||STC,2200000.0,184,26,3,5,2,1,13,14,12,2,1,10,14,10,12,13,3,1,8,11,10,13,1,14,10,8,15,11,13,2,13,11,2,10,12,12,14,3,10,12,13,10,11,12,14,1,2,13,13,12,12,15,3
82,Marco Terrazzino,AML||STC,3400000.0,176,27,0,5,3,1,14,12,14,2,1,13,13,7,9,11,3,3,7,10,13,12,2,12,10,6,6,14,5,2,8,9,3,10,15,14,12,4,14,8,12,12,11,9,10,4,1,7,8,10,14,12,1
87,Jose Arnaiz,AMR||AML||STC,6000000.0,175,23,3,5,4,6,13,11,11,2,3,14,11,7,11,13,3,3,7,9,11,14,3,15,11,7,9,10,7,1,7,11,3,10,11,12,14,3,14,15,13,13,10,11,11,3,1,9,12,11,12,8,3
100,Nicolas De Preville,AMR||AML||STC,2600000.0,182,27,3,5,2,6,14,16,11,3,1,13,13,5,11,14,3,1,4,11,13,13,2,14,12,3,5,14,5,3,11,12,1,12,13,13,10,3,14,15,11,12,10,13,10,1,3,12,9,12,13,11,1
108,Mimoun Mahi,AMR||AML||STC,4600000.0,181,24,3,5,2,1,14,12,13,3,2,16,10,4,10,13,2,2,3,13,13,14,3,14,11,3,4,9,3,2,11,10,2,9,14,12,14,3,15,14,10,11,9,11,11,2,3,15,12,11,15,12,3
110,Takashi Usami,AML||STC,2600000.0,180,26,0,5,3,9,15,11,14,2,2,15,8,6,7,12,3,3,6,10,13,13,1,14,14,5,5,12,4,3,9,7,1,10,17,14,14,2,15,9,10,11,10,9,12,2,3,7,8,10,15,9,2
111,Jean-Christophe Bahebeck,AMR||AML||STC,2600000.0,182,25,4,5,1,18,16,10,9,1,1,13,12,7,12,11,3,3,5,11,12,15,4,14,14,5,5,13,9,1,11,12,1,13,14,12,13,2,13,15,10,10,9,9,12,1,1,12,13,13,14,10,2
115,Martyn Waghorn,AMR||AML||STC,1800000.0,176,28,1,1,5,1,13,16,13,3,3,13,10,8,13,15,3,1,7,15,12,12,1,13,10,4,7,12,10,3,8,12,2,11,14,13,13,2,13,13,8,13,14,10,9,2,2,12,14,13,11,13,1
127,Inigo Cordoba,AML||STC,4600000.0,178,21,1,4,5,1,14,13,13,3,3,14,11,7,10,12,3,2,9,11,12,14,3,15,9,5,7,7,13,1,8,8,1,10,11,13,11,1,14,11,12,14,11,11,12,4,3,12,13,14,14,11,3
128,Borja Garcia,AMR||AML||STC,4600000.0,173,27,3,5,4,6,15,8,11,2,1,14,8,4,9,13,2,2,7,7,11,14,2,13,14,3,6,7,12,2,8,8,3,10,13,13,14,3,14,15,10,12,12,13,13,3,1,8,13,12,13,12,1
129,Alvaro Garcia,AMR||AML||STC,4600000.0,168,25,2,1,5,1,18,13,11,1,1,13,12,7,8,13,3,1,8,9,10,17,1,13,14,7,5,10,8,1,5,6,2,8,12,12,10,2,12,4,11,11,9,12,10,3,3,12,11,13,14,10,3
131,Moussa Sow,AML||STC,3800000.0,180,32,3,5,4,7,13,13,8,1,3,12,12,5,14,9,1,3,7,13,9,13,2,13,12,4,4,11,6,2,11,14,3,9,14,11,13,1,9,13,11,4,5,12,15,3,2,13,15,15,15,9,2
132,Billy Arce,AML||STC,750000.0,179,20,1,4,5,1,14,7,10,1,3,14,10,4,6,14,2,2,3,14,11,15,3,11,16,2,4,13,7,3,12,7,3,10,11,12,12,1,15,12,10,14,12,8,13,2,1,11,10,7,14,11,3
133,Roman Yaremchuk,AMR||AML||STC,1400000.0,186,22,3,5,2,5,13,11,11,1,1,11,10,4,11,13,3,3,5,10,11,12,3,12,12,2,5,11,7,3,13,13,3,7,9,12,12,3,11,14,11,5,2,6,14,2,3,12,12,13,12,10,3
139,Sylvester Igboun,AML||STC,3000000.0,173,27,3,5,4,5,15,15,12,2,1,13,11,7,11,15,1,1,10,12,10,15,3,10,16,8,6,13,6,2,10,10,2,8,14,12,12,3,12,12,8,10,11,8,9,2,2,12,14,12,15,17,1
140,Dmitry Poloz,AML||STC,3000000.0,183,27,3,5,2,18,14,14,13,2,4,12,14,5,9,13,3,1,10,13,12,14,2,13,12,6,9,9,4,1,10,7,2,8,13,13,12,4,10,15,15,10,11,15,15,1,2,11,13,12,13,8,2
141,Marvin Spielmann,AML||STC,3000000.0,181,22,3,5,4,1,15,13,9,3,3,13,13,7,8,13,1,3,8,14,12,14,3,13,13,7,6,12,7,3,10,8,1,12,13,13,12,2,13,13,9,12,13,8,13,2,3,10,9,11,13,12,2
145,Lass Bangoura,AMR||AML||STC,3800000.0,174,26,3,5,2,1,15,13,11,1,3,14,9,6,9,12,2,1,4,10,12,16,3,13,16,4,6,11,6,2,8,7,4,8,17,12,11,1,16,11,7,11,9,8,9,3,3,14,13,9,16,13,2
146,Raphael Dwamena,AML||STC,3800000.0,184,22,1,4,5,6,15,14,12,2,3,12,13,6,14,13,3,2,8,14,12,14,2,13,16,5,2,11,6,2,12,12,2,9,12,12,13,2,12,17,12,7,7,11,12,3,1,13,15,12,14,14,1
155,Brian Mansilla,AML||STC,900000.0,180,21,2,1,5,1,15,12,12,3,2,14,13,12,13,11,1,3,10,12,13,14,3,13,12,10,8,13,13,3,11,8,2,10,11,12,15,1,14,11,8,13,11,12,11,1,2,18,8,13,13,17,1
157,Jose Pozo,AMR||AML||STC,3400000.0,172,22,3,5,2,5,14,11,12,1,3,15,10,5,9,12,3,3,5,5,14,14,3,13,13,2,2,12,10,3,6,9,2,6,16,14,13,1,13,2,10,13,5,10,11,2,3,8,11,12,15,9,1
159,Majeed Waris,AML||STC,3000000.0,172,26,3,5,1,1,16,12,10,3,3,13,9,3,10,14,3,2,7,12,11,15,1,14,13,5,6,10,7,2,6,11,3,8,13,14,12,2,14,14,10,9,8,9,12,3,1,12,12,12,15,10,2
160,Aviles Hurtado,AMR||AML||STC,1000000.0,172,31,3,5,2,1,14,11,12,1,2,14,12,6,12,14,3,1,11,8,11,14,2,14,10,5,12,13,1,2,8,12,3,12,12,16,11,1,15,12,11,16,12,11,11,2,2,11,12,9,14,12,3
161,Aboubakar Oumarou,AMR||AML||STC,750000.0,182,31,4,5,1,1,16,11,11,3,3,11,12,9,12,12,2,1,8,14,12,15,3,13,15,7,10,8,12,3,14,13,3,5,14,13,11,1,12,13,12,11,8,9,13,2,2,14,9,14,13,13,3
163,Peter Olayinka,AMR||AML||STC,1000000.0,188,22,4,5,1,1,14,13,12,2,3,12,13,6,9,13,1,2,13,10,10,14,1,12,13,9,6,11,10,4,14,12,2,9,12,12,12,2,12,14,12,13,8,11,13,2,2,14,9,11,13,13,1
164,Viktor Fischer,AML||STC,10000000.0,181,24,0,5,3,15,14,14,14,3,3,15,6,7,11,13,1,2,7,14,13,12,2,14,12,6,5,13,14,2,10,8,4,10,15,15,14,3,15,17,12,13,13,9,14,1,1,11,11,16,13,13,1
172,Krisztian Nemeth,AMR||AML||STC,950000.0,179,29,3,5,2,5,13,11,14,3,2,14,12,4,10,12,3,3,12,12,13,12,3,14,12,5,4,12,8,1,11,9,2,11,15,14,14,3,14,11,11,9,8,13,13,1,3,10,13,14,14,9,2
173,Ismael Tajouri-Shradi,AMR||AML||STC,950000.0,168,24,1,2,5,1,15,14,12,3,3,13,13,8,8,13,3,3,9,11,16,13,3,14,12,8,8,12,8,3,7,7,1,9,12,13,12,4,13,14,11,7,7,11,11,2,3,12,8,8,13,7,1
174,Isaac Mbenza,AML||STC,1400000.0,188,22,4,5,1,6,15,12,12,1,3,13,8,4,12,11,1,3,7,7,13,14,2,13,15,4,6,14,7,4,14,11,4,8,13,12,13,3,15,15,14,12,5,12,9,1,3,14,12,12,14,14,3
182,Neymar,AML||STC,94000000.0,175,26,3,5,4,15,18,10,16,4,3,20,8,3,10,13,1,2,3,16,16,16,1,19,16,3,3,13,14,2,6,9,1,16,19,17,16,2,20,16,15,16,16,13,16,3,1,14,14,17,19,10,3
183,Gareth Bale,AMR||AML||STC,91000000.0,185,29,1,2,5,6,15,11,13,3,1,16,10,9,17,18,2,2,7,13,14,18,2,18,12,6,15,19,9,2,15,18,2,17,17,14,17,3,16,16,12,16,14,11,12,1,2,11,14,14,14,11,1
185,Antoine Griezmann,AML||STC,80000000.0,175,27,0,3,5,15,15,15,15,2,2,17,12,11,10,13,3,3,10,13,14,14,2,18,15,5,4,14,14,3,9,15,2,15,17,19,18,14,17,17,15,17,14,15,14,3,1,13,15,15,15,13,1
188,Cristiano Ronaldo,AMR||AML||STC,99000000.0,187,33,0,5,3,15,14,8,14,1,2,15,8,8,17,16,1,3,6,20,14,16,3,18,19,3,7,20,16,1,18,19,3,15,18,17,20,3,15,20,17,15,13,16,14,3,1,16,14,18,13,6,2
193,Lorenzo Insigne,AML||STC,62000000.0,163,27,3,5,4,6,17,14,18,1,4,17,13,6,6,16,3,2,8,14,17,14,1,16,15,6,3,13,14,1,3,6,2,14,18,18,13,3,17,15,12,15,14,12,12,1,2,12,10,15,18,10,3
194,Sadio Mane,AMR||AML||STC,60000000.0,175,26,3,5,2,19,18,14,14,3,4,16,13,9,13,14,3,1,9,12,14,17,3,16,14,9,4,11,9,3,6,7,1,7,16,16,15,2,16,15,14,14,7,14,15,2,3,12,15,14,16,10,1
195,Alexis Sanchez,AMR||AML||STC,60000000.0,169,29,3,5,1,0,15,16,16,1,2,17,12,10,11,16,3,3,7,12,15,14,1,17,16,7,2,14,11,3,10,14,1,14,18,14,15,1,17,16,14,13,12,14,14,3,3,17,16,14,17,16,3
196,Dries Mertens,AMR||AML||STC,60000000.0,169,31,3,5,4,19,16,13,13,3,3,16,13,6,9,14,1,4,6,14,14,16,3,18,13,4,3,14,12,2,6,7,2,14,16,17,17,3,16,15,14,13,14,13,17,3,1,12,11,16,17,12,1
202,Marcus Rashford,AML||STC,40000000.0,184,20,3,5,4,17,18,15,9,3,3,14,12,5,11,14,3,2,4,13,11,17,3,14,16,2,3,10,4,1,8,8,3,13,17,13,14,3,16,16,12,8,10,11,13,1,2,8,13,11,15,14,1
203,Son Heung-Min,AMR||AML||STC,36000000.0,183,26,0,5,5,16,15,16,12,3,1,15,15,6,10,15,2,2,7,13,12,15,2,17,16,5,6,16,5,2,10,11,1,10,13,11,16,2,14,13,14,13,11,11,13,2,3,6,11,13,14,8,1
204,Anthony Martial,AML||STC,38000000.0,181,22,3,5,2,5,18,13,10,3,2,15,13,3,12,14,1,1,5,16,13,17,2,14,14,2,2,8,4,1,9,8,2,7,19,15,15,4,19,13,11,9,5,12,14,3,2,11,15,12,16,8,3
205,Mario Mandzukic,AML||STC,48000000.0,190,32,0,5,3,15,10,20,11,2,3,15,20,13,18,18,3,3,14,14,13,14,1,14,17,10,6,10,16,1,17,17,3,6,14,12,14,3,10,20,16,11,6,15,15,2,2,20,17,16,10,20,1
211,Marko Arnautovic,AMR||AML||STC,15000000.0,192,29,0,5,5,0,13,14,13,1,1,18,9,5,16,14,1,3,7,10,13,15,1,14,12,3,8,12,4,2,14,8,3,13,18,18,14,1,16,12,8,13,7,9,13,1,1,15,16,7,13,18,2
212,Memphis Depay,AML||STC,34000000.0,177,24,3,5,2,5,16,10,13,2,1,16,10,4,14,14,3,1,5,13,15,16,2,14,17,4,4,14,8,1,10,11,3,15,17,16,15,4,15,14,11,14,15,10,13,2,3,13,14,11,14,8,1
215,Eran Zahavi,MC||AMR||AML||STC,24000000.0,181,31,3,5,4,4,12,13,14,1,2,12,13,8,12,15,3,3,10,16,13,12,1,16,13,7,7,12,16,2,10,10,3,13,14,14,15,2,12,19,14,11,11,13,17,1,3,13,11,15,13,11,3
218,Wilfried Zaha,AMR||AML||STC,27000000.0,181,25,3,5,4,1,16,13,14,3,1,14,11,3,12,15,1,3,6,9,12,17,1,12,13,4,7,7,4,2,11,4,2,10,16,15,14,1,16,12,14,13,8,9,10,1,2,12,14,11,16,15,3
222,Alexandre Pato,AML||STC,21000000.0,180,28,3,5,4,7,16,10,13,2,2,16,11,5,11,13,3,2,6,14,13,16,3,14,13,5,6,14,10,1,9,11,2,12,16,16,13,1,15,6,12,11,5,11,13,2,1,8,13,12,14,13,2
226,Richarlison,AMR||AML||STC,22500000.0,181,21,0,5,5,1,15,13,10,2,3,15,10,8,15,15,1,2,7,12,12,15,2,12,15,6,8,11,9,1,11,13,3,9,14,12,14,1,16,14,11,10,10,12,12,2,2,13,12,12,14,10,1
229,Stephan El Shaarawy,AMR||AML||STC,15000000.0,178,25,3,5,2,5,15,11,14,3,3,17,12,6,11,12,3,1,7,12,14,17,3,17,10,4,5,14,7,2,8,8,1,12,15,16,14,2,14,12,15,12,11,12,14,1,3,11,13,15,14,9,4
233,Iago Falque,AMR||AML||STC,28500000.0,174,28,1,2,5,1,14,13,15,1,3,16,13,8,8,13,2,2,8,14,16,12,2,15,11,6,8,14,7,1,7,6,3,14,15,16,14,3,14,12,15,15,14,12,14,2,1,10,13,14,15,9,1
234,Angel Correa,AMR||AML||STC,34000000.0,172,23,3,5,4,7,14,13,15,1,1,17,11,6,10,14,2,4,8,11,16,14,3,17,16,5,11,11,10,3,6,8,1,10,19,16,13,1,16,13,13,15,13,12,12,3,3,11,14,15,16,10,3
235,Christian Bassogog,AMR||AML||STC,13000000.0,175,22,3,5,4,1,17,10,8,4,2,15,9,5,12,10,2,1,5,10,10,17,1,11,13,4,6,7,7,3,8,5,2,8,17,13,10,3,16,11,11,11,10,8,9,3,1,10,12,10,15,10,3
237,Diogo Jota,AML||STC,18000000.0,178,21,0,5,3,15,16,13,12,1,3,16,10,7,7,13,1,2,5,8,11,15,1,15,14,5,4,13,6,1,6,11,3,11,16,14,13,1,16,17,11,11,8,10,13,1,2,14,13,13,16,17,3
239,Alejandro Gomez,AML||STC,28500000.0,167,30,3,5,4,18,17,10,13,4,3,16,11,5,6,11,2,2,5,14,14,14,1,13,15,3,4,17,14,1,4,4,2,13,17,16,13,1,18,17,12,16,14,11,12,1,1,13,11,11,17,12,1
242,Ezequiel Lavezzi,AMR||AML||STC,34000000.0,173,33,3,5,4,17,15,12,15,1,1,16,12,8,12,12,2,1,7,12,14,14,2,17,14,5,6,13,12,2,7,8,3,13,17,14,14,2,16,17,13,13,11,11,13,3,2,13,15,12,17,12,1
243,Marcel Sabitzer,AMR||AML||STC,24000000.0,177,24,3,5,4,0,16,17,13,1,1,13,10,8,10,16,2,2,8,10,12,14,2,14,17,6,6,11,10,3,9,8,2,9,13,12,15,3,13,15,9,11,9,10,12,3,1,14,14,11,13,18,1
246,Keita Balde,AMR||AML||STC,24000000.0,184,23,3,5,4,5,16,10,12,3,3,15,11,4,13,13,3,2,5,14,13,16,3,15,16,3,5,13,10,3,10,10,3,9,16,15,14,2,15,14,12,13,7,10,13,1,4,12,13,13,14,12,3
253,Goncalo Guedes,AMR||AML||STC,32000000.0,179,21,3,5,2,18,17,14,12,2,2,13,9,7,12,16,3,2,9,13,12,17,1,14,16,7,12,15,7,2,10,8,4,12,15,12,12,1,15,16,9,12,10,11,10,2,4,14,13,12,15,12,2
255,Ante Rebic,AML||STC,22500000.0,185,24,3,5,2,1,15,18,13,2,2,13,10,10,14,14,3,3,10,10,12,18,3,14,11,5,9,11,5,1,11,8,2,10,15,12,12,2,14,14,9,13,9,9,10,1,3,16,18,12,12,18,4
257,Thorgan Hazard,AMR||AML||STC,22500000.0,174,25,3,5,2,5,14,14,16,1,2,15,12,8,7,14,2,3,8,13,14,13,1,15,12,6,7,14,6,3,8,7,3,13,16,16,13,4,16,10,12,12,15,10,10,3,2,8,10,12,16,14,2
258,Andre Schurrle,AMR||AML||STC,22500000.0,184,27,3,5,2,0,15,17,12,1,3,12,13,9,9,15,1,1,10,13,11,16,2,14,18,7,6,15,7,3,10,8,3,10,13,11,14,1,14,15,10,12,9,12,11,2,2,9,10,12,14,16,3
264,Eder,AML||STC,14000000.0,179,31,3,5,2,18,15,17,11,2,1,14,14,7,9,13,2,1,9,14,12,15,3,15,12,5,3,13,11,1,9,10,2,14,15,14,14,3,15,15,12,12,6,11,14,2,2,15,12,14,14,8,2
267,Andre Ayew,AMR||AML||STC,10000000.0,176,28,2,1,5,15,13,16,11,1,1,12,10,12,14,16,1,2,11,12,10,12,3,14,15,8,5,10,14,2,12,16,3,10,14,13,12,3,15,17,12,11,9,11,12,1,2,16,16,14,14,16,1
269,Inaki Williams,AMR||AML||STC,15000000.0,186,24,3,5,2,6,17,16,11,2,3,14,11,7,10,12,1,2,5,9,10,19,3,14,13,5,4,9,7,2,12,12,2,9,11,13,12,2,14,15,11,11,7,12,13,1,1,15,11,11,12,10,3
273,Jose Izquierdo,AML||STC,9000000.0,171,26,4,5,1,1,16,13,10,2,1,13,11,6,12,12,3,1,10,7,12,17,3,14,15,6,6,15,10,3,5,7,2,12,17,12,12,3,16,13,11,13,12,12,12,4,2,12,10,10,12,10,2
277,Jay Rodriguez,AMR||AML||STC,8000000.0,186,29,3,5,2,8,14,14,13,3,2,13,14,10,13,12,3,1,8,11,12,14,3,14,15,10,2,13,7,4,13,14,1,6,14,13,14,3,13,14,11,8,3,11,13,4,3,14,11,12,12,13,3
278,Taison,AML||STC,22500000.0,172,30,3,5,2,6,16,13,13,3,3,17,11,10,11,12,3,3,4,12,13,16,4,15,12,8,5,16,12,1,5,9,2,10,16,15,12,1,17,16,13,12,3,12,11,3,2,15,15,13,16,14,1
279,Percy Tau,AMR||AML||STC,7000000.0,175,24,0,3,5,1,18,10,14,2,3,11,11,7,5,11,3,1,5,9,11,16,3,16,15,5,5,12,6,1,5,6,1,7,18,13,11,3,14,14,7,12,9,7,9,2,1,8,17,8,12,5,2
282,Alassane Plea,AML||STC,18000000.0,181,25,3,5,2,8,14,17,13,1,1,14,15,8,14,15,2,4,10,11,12,16,2,16,14,6,7,13,9,2,10,10,3,8,13,13,16,1,12,13,16,10,8,12,13,2,1,12,16,12,12,17,1
284,Henry Onyekuru,AMR||AML||STC,7000000.0,175,21,4,5,1,5,18,12,11,2,2,14,10,4,5,9,2,1,5,13,13,17,3,12,14,5,5,11,6,2,8,8,2,8,16,12,14,1,15,11,13,10,10,12,14,3,3,15,6,12,14,12,1
290,Kevin Mirallas,AMR||AML||STC,9000000.0,182,30,3,5,4,1,15,11,12,1,3,14,7,5,11,12,2,2,7,10,12,13,3,14,13,5,3,12,7,1,8,8,3,16,13,14,12,3,15,11,10,13,12,12,13,2,4,10,13,13,14,12,2
293,Isaac Success,AML||STC,1000000.0,182,22,3,5,2,1,15,12,8,1,2,15,11,8,16,14,2,2,5,12,11,15,2,14,15,7,5,13,7,2,12,9,2,10,16,12,13,2,14,13,7,12,9,10,10,3,1,11,14,13,13,9,1
294,Demarai Gray,AMR||AML||STC,1000000.0,180,22,3,5,4,8,16,9,13,3,3,14,8,5,9,13,3,3,8,9,11,16,1,12,15,7,6,11,7,1,9,6,3,12,15,14,11,4,15,9,8,12,13,9,12,1,2,7,12,9,14,9,1
300,Marko Pjaca,AMR||AML||STC,5000000.0,186,23,3,5,4,8,13,10,12,3,4,16,9,6,13,12,3,3,6,12,14,17,3,13,13,5,8,13,8,1,12,8,1,11,16,15,12,1,17,13,9,12,8,9,11,3,1,11,16,12,14,12,1
301,Quincy Promes,AMR||AML||STC,22500000.0,174,26,3,5,2,4,16,13,11,2,4,15,10,8,9,15,2,2,5,15,13,16,2,15,16,6,6,13,13,1,8,6,3,14,16,15,15,3,14,18,11,11,12,11,12,2,1,10,14,15,15,8,2
304,Dominic Calvert-Lewin,AMR||AML||STC,4600000.0,186,21,3,5,2,1,16,15,7,3,1,13,11,5,14,15,2,1,6,7,10,15,2,12,14,6,2,9,5,3,13,12,3,7,14,12,13,2,11,14,11,11,9,10,11,1,3,12,11,11,14,11,2
310,Marlos Moreno,AMR||AML||STC,4200000.0,173,21,3,5,1,1,16,12,12,1,2,14,12,5,10,12,3,4,11,8,12,14,1,13,13,5,11,9,8,1,7,8,2,9,11,11,11,1,15,12,12,10,11,12,12,3,1,12,12,12,14,8,2
313,Gervinho,AMR||AML||STC,5000000.0,179,31,3,5,2,1,16,8,15,2,3,15,12,5,12,14,3,3,5,10,13,16,2,15,13,4,5,11,3,3,8,7,2,11,17,12,12,3,16,9,11,12,9,10,8,2,1,7,13,13,15,6,2
316,M'Baye Niang,AMR||AML||STC,13000000.0,184,23,3,5,2,5,15,12,11,2,3,12,11,7,14,15,1,4,8,13,11,15,2,15,14,5,11,12,6,2,12,12,3,12,14,11,13,1,14,12,10,12,10,11,12,3,3,12,13,12,16,13,3
