Id,Name,Positions,Value,Height,Age,Preferred Foot,Right Foot,Left Foot,Personality,Acc,Wor,Vis,Thr,Pun,Tec,Tea,Tck,Str,Sta,Rus,Ref,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer
426,Ricardo Esgaio,DR||DL||AMR,6000000.0,173,25,3,5,2,18,13,14,11,2,3,13,12,15,8,14,2,1,12,14,13,13,3,13,15,11,11,11,9,3,7,7,1,10,12,12,10,1,12,15,13,14,12,12,12,1,1,11,13,12,13,13,3
626,Malang Sarr,DL||DC,2300000.0,182,19,1,2,5,18,13,15,12,3,3,13,13,13,12,15,3,2,11,9,12,14,2,10,14,11,8,7,8,2,10,12,1,7,12,13,7,3,12,15,12,11,6,13,13,2,2,14,14,11,14,12,3
629,Junior Alonso,DL||DC,2300000.0,180,25,1,4,5,1,12,14,11,3,3,7,13,14,15,14,3,3,13,4,8,13,1,8,14,13,14,12,11,3,14,11,2,12,6,8,7,3,7,11,12,12,10,11,8,1,4,15,14,14,9,14,3
636,Jhon Lucumi,DL||DC,1600000.0,187,20,1,1,5,1,14,10,8,2,2,11,11,11,14,13,3,1,11,6,13,15,4,6,13,11,12,9,9,1,13,13,3,9,1,11,6,1,9,12,12,9,6,12,11,2,2,14,14,11,9,9,4
642,Robert Bauer,DR||DL||DC||DM,2500000.0,183,23,3,5,4,8,11,15,8,1,1,10,14,15,13,16,3,2,12,8,12,14,2,8,17,14,16,11,10,3,12,10,3,6,7,10,7,3,7,14,10,9,6,11,10,2,2,16,15,13,10,15,2
652,Wilfried Kanon,DL||DC,2300000.0,190,25,0,3,5,3,12,14,8,3,1,12,12,12,14,13,1,1,10,6,9,11,1,13,15,12,14,7,11,2,12,13,3,8,8,12,7,1,12,20,13,7,6,10,13,1,3,12,14,11,12,12,3
653,Georgy Djikia,DL||DC,3800000.0,188,24,1,2,5,18,12,14,6,2,4,11,16,15,14,15,3,1,12,9,11,13,1,8,17,13,12,13,12,1,14,15,3,10,1,12,8,1,10,16,12,9,10,16,15,2,1,16,13,12,12,14,2
657,Tamas Kadar,DL||DC,625000.0,188,28,2,1,5,1,12,14,10,3,3,10,13,13,15,13,3,1,12,8,12,13,1,8,10,10,13,9,9,4,13,12,1,5,10,12,5,2,10,14,12,11,5,12,12,2,3,17,15,12,14,16,1
659,Tommie Hoban,DR||DL||DC,850000.0,188,24,3,5,2,1,12,15,12,3,3,11,12,13,11,13,1,2,13,3,10,13,2,13,12,12,7,5,10,2,13,14,2,7,5,11,5,1,8,14,13,6,4,13,12,1,3,13,12,14,13,7,3
660,Zarko Tomasevic,DL||DC,2300000.0,190,28,1,2,5,1,11,14,9,1,1,9,14,14,15,14,1,4,14,10,9,11,1,9,14,14,10,7,14,2,16,13,2,8,9,9,8,3,7,13,9,9,8,14,13,1,2,12,14,13,11,13,2
663,Andreas Bjelland,DL||DC||DM,4500000.0,188,30,1,2,5,12,9,14,12,2,1,11,13,15,14,13,3,1,15,7,13,9,1,7,14,15,11,5,15,3,14,13,3,8,6,12,5,4,9,17,14,8,6,14,15,2,2,9,13,15,9,13,2
666,Marc Muniesa,DL||DC,900000.0,179,26,2,1,5,7,14,15,13,1,3,15,15,14,12,14,3,3,14,7,14,14,3,11,10,13,9,6,10,1,9,12,1,6,12,13,7,1,9,13,14,10,4,14,12,3,3,14,14,13,14,12,2
667,Aissa Mandi,DR||DL||DC,900000.0,184,26,3,5,2,18,14,14,11,2,3,12,14,15,14,13,4,1,12,6,12,14,2,12,15,13,12,5,12,3,13,14,1,6,7,10,5,1,9,16,13,13,6,12,12,2,2,16,14,15,13,14,2
670,Emil Bergstrom,DL||DC,2000000.0,188,25,3,5,1,18,10,14,8,3,1,10,16,14,13,15,1,3,13,7,12,12,2,9,14,13,10,5,14,1,13,16,1,7,8,10,8,2,7,16,14,8,6,14,11,4,2,15,12,12,10,14,3
680,Ruben Duarte,DL||DC,850000.0,180,22,2,1,5,1,13,13,12,3,1,12,14,14,11,14,3,1,15,7,13,14,1,11,14,13,11,9,13,3,8,9,2,12,8,13,7,2,9,3,13,10,11,13,13,2,2,13,13,14,13,7,3
690,Eneko Boveda,DR||DL||DC,3900000.0,180,29,3,5,1,18,13,14,10,1,1,11,14,14,13,14,1,1,14,4,11,14,3,12,11,12,14,8,11,1,11,12,3,6,9,10,3,4,11,15,13,11,4,14,13,2,1,14,13,14,12,11,2
706,Santiago Garcia,DL||DC,3600000.0,191,30,2,1,5,15,12,17,9,4,4,10,10,15,14,17,3,1,12,7,12,15,3,10,13,14,16,10,13,3,15,13,2,8,11,10,8,2,12,17,7,13,11,8,9,2,2,18,16,16,10,17,3
712,Rick van Drongelen,DL||DC,1300000.0,185,19,1,2,5,19,12,13,10,3,1,8,15,15,14,12,2,4,12,8,10,15,1,8,13,14,12,9,13,1,14,11,1,5,8,8,7,3,11,17,11,10,4,12,10,4,3,16,15,13,11,10,2
713,Dusko Tosic,DL||DC,2700000.0,185,33,0,3,5,1,10,14,11,3,1,12,14,15,15,14,1,4,13,5,12,12,1,11,15,12,10,9,14,2,12,14,3,6,7,11,7,2,10,12,12,11,9,11,13,1,1,18,15,14,10,16,2
716,Lucas Orban,DL||DC,1600000.0,185,29,1,1,5,18,10,16,11,3,2,12,16,16,14,14,1,1,11,6,13,12,1,10,14,14,12,9,11,2,15,13,2,8,6,12,6,2,9,17,11,11,8,8,10,3,1,16,12,13,12,16,2
719,Miguel Britos,DL||DC,2300000.0,188,33,1,2,5,1,12,13,11,2,3,13,13,15,15,13,3,1,14,10,10,14,3,10,15,13,13,12,8,2,14,14,1,11,9,12,8,4,8,12,10,7,7,11,11,1,2,14,14,15,11,15,3
730,James Lawrence,DL||DC||DM||MC,450000.0,187,25,1,1,5,1,10,15,12,1,3,10,13,12,10,15,2,2,14,6,10,11,2,9,12,12,4,14,14,3,14,12,1,10,6,10,8,3,9,6,13,5,10,8,10,2,3,11,10,12,9,8,3
732,Walter Kannemann,DL||DC,5500000.0,183,27,2,1,5,18,12,18,6,2,3,8,15,16,15,14,1,4,15,5,9,13,3,10,15,16,12,5,12,3,14,15,3,4,5,9,5,1,7,15,15,7,6,15,12,3,2,18,15,15,12,17,2
736,Maximilian Wober,DL||DC,450000.0,188,20,1,2,5,13,14,15,11,1,2,11,13,14,12,12,2,3,14,14,13,13,3,9,14,12,9,9,7,1,14,14,3,5,6,12,6,2,10,16,11,8,4,12,10,1,2,12,12,12,12,11,3
747,Fedor Kudryashov,DL||DC,3600000.0,181,31,1,4,5,7,13,14,11,3,2,13,13,11,12,14,2,4,14,5,11,13,1,14,11,13,12,7,10,3,10,13,4,6,8,10,5,1,10,12,13,11,7,11,11,2,2,14,13,13,12,14,4
749,Chris Mavinga,DL||DC,850000.0,183,27,2,1,5,5,16,12,10,1,2,12,12,13,11,14,1,3,11,6,10,15,2,12,14,13,10,8,8,1,11,13,1,6,8,11,5,4,10,12,11,12,5,10,10,4,3,13,13,11,13,13,3
750,Jorgen Skjelvik,DL||DC,425000.0,180,27,1,1,5,1,17,14,11,3,3,9,14,12,12,13,1,1,12,3,9,16,1,11,17,11,2,12,8,1,11,10,2,11,13,8,6,3,8,14,11,7,10,13,12,2,1,10,13,9,13,9,2
784,Lucas Galvao,DL||DC,3400000.0,181,27,1,2,5,6,14,13,13,4,1,13,10,15,11,14,1,1,11,8,14,13,3,9,12,14,13,10,12,3,12,12,2,6,12,12,7,1,13,16,12,11,8,10,14,1,1,16,14,14,12,13,3
791,Aleksandar Bjelica,DL||DC,775000.0,187,24,1,2,5,1,10,15,8,4,3,11,11,11,14,15,3,3,11,4,11,12,3,7,12,12,11,11,14,2,14,13,3,13,6,9,5,1,9,13,13,5,10,12,6,2,2,12,14,11,8,19,2
796,Jonas Knudsen,DL||DC,1200000.0,185,25,1,2,5,1,12,14,8,1,1,11,15,13,13,15,2,1,14,10,10,13,1,7,14,14,18,12,7,1,12,14,3,11,6,12,7,2,9,13,10,12,10,12,10,2,1,14,12,13,11,14,2
802,Jacob Rasmussen,DL||DC,725000.0,190,21,2,1,5,5,9,9,12,1,1,12,12,12,12,10,1,2,13,5,13,12,3,11,10,13,5,5,10,2,14,13,2,5,8,13,6,3,8,12,14,5,6,15,13,3,4,10,11,15,11,10,2
805,Nana Asare,DL||DC||AML,2200000.0,172,32,2,1,5,1,14,15,7,3,3,14,14,8,9,10,2,3,10,8,12,14,1,13,14,11,7,8,11,3,7,7,3,12,12,14,11,2,13,12,13,12,12,8,11,3,1,14,9,14,15,12,2
816,Panagiotis Retsos,DR||DL||DC,7250000.0,185,19,3,5,2,19,12,12,10,2,2,13,15,15,11,15,2,1,11,7,13,16,2,7,13,14,12,7,12,2,14,14,3,6,8,11,6,3,9,15,11,9,3,11,15,2,3,16,15,14,13,10,2
833,Lucas Mendes,DL||DC,1300000.0,184,27,2,1,5,1,14,13,11,1,1,11,17,13,14,16,3,3,14,10,10,13,3,12,14,14,11,9,11,3,13,16,3,10,10,11,8,1,9,11,13,11,7,13,14,3,3,15,15,13,13,11,2
842,Martin Hinteregger,DL||DC,6250000.0,184,25,1,2,5,7,11,10,14,3,2,9,12,14,15,12,1,1,13,11,14,15,2,8,11,16,10,13,12,2,13,12,3,10,10,8,9,1,9,10,14,8,5,11,11,4,1,16,16,16,8,9,3
848,Chancel Mbemba,DR||DL||DC,6250000.0,182,23,3,5,2,1,15,15,8,1,2,13,15,15,14,14,2,2,14,7,12,15,2,11,14,13,4,10,10,3,13,14,1,4,10,12,8,2,12,13,11,10,4,12,14,2,1,14,14,13,11,10,3
858,Nick Viergever,DL||DC||DM,6250000.0,183,28,1,1,5,0,11,16,13,2,1,11,16,14,12,16,3,3,14,8,12,13,3,14,16,14,13,9,15,1,12,14,3,9,9,12,7,2,9,13,12,10,7,12,11,3,2,14,14,13,12,11,2
860,Felix Uduokhai,DL||DC,5500000.0,192,20,1,4,5,5,13,10,12,1,1,12,14,14,14,13,2,2,12,9,13,15,1,7,16,14,10,7,10,2,16,13,2,5,8,11,6,3,9,12,10,9,5,10,13,3,1,15,15,13,12,10,1
861,Jordan Torunarigha,DL||DC,5500000.0,189,20,1,2,5,19,14,10,12,3,1,12,13,14,13,13,1,1,11,8,13,17,2,10,15,14,13,7,9,1,16,15,3,5,8,11,8,1,9,14,10,9,4,9,14,1,1,16,14,12,12,12,2
864,Pedro Bigas,DL||DC||DM,8000000.0,181,28,1,1,5,8,12,15,10,1,2,11,14,14,14,14,3,2,14,8,10,13,3,11,14,14,8,8,14,1,12,14,1,8,10,10,9,3,9,14,13,7,6,14,13,1,4,14,12,13,12,12,3
866,Samir,DL||DC,3800000.0,188,23,1,4,5,1,13,14,10,3,2,11,14,14,14,14,1,3,13,10,12,14,2,9,9,14,8,7,11,2,12,14,3,7,12,11,6,1,11,12,11,9,6,12,12,1,1,12,14,12,14,13,3
868,Ervin Zukanovic,DL||DC,6250000.0,189,31,1,1,5,6,9,16,10,2,2,10,14,15,15,14,3,2,13,9,12,13,2,9,14,15,13,12,13,1,16,16,2,13,9,10,8,2,9,16,13,11,9,10,12,3,3,13,15,14,9,5,3
886,Vasco Regini,DL||DC,3400000.0,185,27,2,1,5,8,13,15,10,2,3,10,15,13,12,16,3,3,14,6,11,14,3,12,14,13,7,7,9,3,13,14,3,5,8,10,7,2,12,12,13,12,5,12,11,2,1,14,15,14,12,13,3
896,Marcel Tisserand,DR||DL||DC,900000.0,190,25,3,5,1,18,14,14,10,3,2,12,10,15,14,13,3,2,12,5,12,16,3,9,15,15,10,8,12,2,17,11,1,6,12,13,7,1,13,16,10,11,6,11,9,3,1,16,15,14,12,12,3
900,Ramy Bensebaini,DL||DC||DM,3400000.0,187,23,2,1,5,1,14,16,10,2,3,13,13,13,12,14,3,3,12,6,12,14,2,10,13,12,7,5,13,1,14,13,1,7,10,12,8,3,12,14,12,13,10,13,12,3,3,14,13,13,12,12,4
902,Jeremy Mathieu,DL||DC,18750000.0,189,34,2,1,5,9,11,16,11,1,1,15,15,14,15,13,3,2,15,14,14,13,3,11,12,16,14,14,14,1,15,13,1,14,8,11,8,3,11,13,14,12,11,14,14,3,1,14,9,14,10,11,3
905,Mykyta Burda,DL||DC,450000.0,186,23,3,5,4,1,12,15,8,1,2,10,14,14,14,14,3,2,13,6,12,12,2,14,15,13,13,11,10,1,14,14,3,6,10,13,6,2,9,14,12,8,8,15,11,1,3,15,13,11,10,11,2
927,Kevin Akpoguma,DR||DL||DC,3800000.0,192,23,3,5,2,5,13,13,9,1,3,11,15,14,14,14,4,2,11,10,10,16,2,12,16,14,15,11,9,3,17,13,1,8,11,11,10,3,9,14,10,9,5,11,11,3,1,15,15,12,12,12,1
928,Moussa Niakhate,DL||DC,3800000.0,190,22,1,1,5,0,13,13,10,1,3,13,14,13,15,13,1,3,11,8,14,16,1,8,15,12,14,7,11,2,16,12,2,6,7,11,7,3,10,15,12,10,6,12,11,2,4,17,15,14,12,11,4
929,Rafael Czichos,DL||DC,3800000.0,188,28,1,2,5,6,11,13,10,3,3,11,14,10,15,14,1,3,12,14,13,13,1,11,16,12,14,12,17,2,14,15,2,9,9,10,11,3,9,16,12,12,8,13,12,3,3,16,13,11,9,10,2
936,Elias Cobbaut,DL||DC||DM,2200000.0,188,20,2,1,5,1,12,12,8,2,1,10,12,12,14,13,2,3,12,7,10,13,3,7,16,13,12,7,11,3,14,14,4,8,10,10,7,1,10,8,12,12,7,10,11,2,1,11,14,10,11,10,2
967,Timothee Kolodziejczak,DL||DC,6250000.0,185,26,2,1,5,6,12,15,9,2,1,11,13,15,15,18,1,2,13,9,12,16,3,10,17,16,14,7,11,2,13,13,3,5,8,10,7,1,9,16,11,11,5,11,10,2,1,18,16,12,12,15,2
977,Sebastiano Luperto,DL||DC,2000000.0,191,21,1,2,5,1,12,13,10,3,2,11,12,13,14,15,1,2,14,5,11,13,1,10,15,13,7,4,9,3,15,15,1,3,5,11,4,2,6,13,12,4,4,13,13,1,2,12,13,13,12,12,3
997,Cesar Azpilicueta,DR||DL||DC,47500000.0,178,28,0,5,3,16,13,18,11,1,2,13,17,15,10,17,2,2,13,8,10,14,3,12,17,12,11,9,16,1,9,9,1,7,8,11,6,1,9,16,15,15,8,15,14,3,1,16,12,15,13,12,2
998,Jan Vertonghen,DL||DC,54000000.0,189,31,1,2,5,17,12,13,11,2,2,15,15,17,16,15,3,2,16,10,14,12,2,11,15,16,12,10,14,1,15,16,1,11,12,15,8,1,13,15,15,11,7,15,16,3,3,14,14,16,14,14,1
1012,Joe Gomez,DR||DL||DC,30500000.0,188,21,4,5,1,4,15,14,9,3,1,14,14,15,15,15,1,1,14,6,12,15,2,10,14,14,14,7,12,1,15,14,2,6,8,15,6,1,14,18,14,8,6,14,15,1,2,14,14,14,14,13,1
1014,Nacho,DR||DL||DC,36000000.0,180,28,3,5,4,16,16,16,11,3,1,10,17,16,14,15,3,2,15,7,13,15,2,12,15,14,12,8,13,4,11,14,3,8,9,13,10,1,10,14,14,12,7,17,13,2,1,13,14,15,13,15,1
1029,Giorgio Chiellini,DL||DC,59000000.0,187,33,2,1,5,16,10,20,10,2,2,8,17,19,18,15,2,1,18,4,12,16,3,12,15,17,19,10,14,2,15,16,2,1,8,9,8,3,8,19,16,10,2,16,16,3,1,20,17,16,10,16,2
1038,Aaron Cresswell,DL||DC,16500000.0,170,28,2,1,5,5,14,18,9,1,2,14,18,15,10,15,2,4,15,13,14,14,3,10,15,14,11,14,9,3,9,13,2,14,12,13,8,2,13,13,12,16,14,13,14,3,2,13,13,14,12,8,3
1041,Ryan Bertrand,DL||DC,15250000.0,179,28,1,2,5,16,15,15,11,3,2,14,12,14,12,16,1,2,15,10,12,15,2,10,16,14,8,4,10,3,8,10,1,13,10,11,10,4,13,16,15,13,11,13,13,3,1,14,11,13,13,11,3
1049,Marcos Rojo,DL||DC,4500000.0,187,28,1,1,5,18,13,14,6,1,1,13,15,16,14,15,1,2,15,8,12,14,3,12,14,15,10,6,8,2,13,14,2,4,10,12,6,2,9,15,12,10,5,12,10,2,1,18,14,15,14,17,2
1051,Ben Mee,DL||DC,4500000.0,183,28,2,1,5,8,13,13,8,1,1,9,18,14,15,16,3,2,15,5,10,12,1,8,12,15,15,4,15,3,14,16,3,4,7,10,6,2,8,14,13,8,6,16,11,3,1,18,10,15,13,17,2
1061,Nathan Ake,DL||DC||DM,10750000.0,179,23,1,2,5,15,16,15,13,2,2,15,12,13,14,14,2,2,15,2,13,15,1,5,12,14,10,10,13,3,12,13,1,6,6,14,8,3,12,14,12,10,2,12,13,3,3,13,13,14,14,12,1
1063,Abdou Diallo,DL||DC,18750000.0,186,22,1,2,5,19,13,12,12,3,3,12,13,15,15,14,1,1,11,9,13,17,2,7,14,15,12,7,14,1,16,14,4,5,9,11,6,2,10,15,13,9,4,10,14,2,2,16,16,13,12,12,1
1070,Terence Kongolo,DL||DC,9000000.0,188,24,1,2,5,7,14,14,13,2,1,12,13,15,13,14,2,3,15,8,12,14,3,12,14,13,13,8,10,3,14,14,2,7,10,11,6,1,11,14,13,11,7,13,12,2,2,13,14,12,14,14,4
1074,Ciaran Clark,DL||DC,9000000.0,188,28,1,2,5,18,12,14,11,3,2,12,13,14,14,14,3,1,15,5,12,12,1,7,12,14,9,6,13,3,14,14,2,3,6,12,8,1,11,15,13,4,4,13,14,2,1,14,11,15,12,14,3
1085,Lucas Hernandez,DL||DC,12750000.0,184,22,1,2,5,5,14,13,11,1,3,12,13,15,14,15,2,3,14,10,13,15,3,12,13,15,13,8,13,1,13,15,1,7,10,12,8,3,10,14,14,11,9,13,13,3,3,15,13,14,14,15,1
1089,Angelo Ogbonna,DL||DC,9000000.0,189,30,1,2,5,0,12,13,10,3,2,12,12,13,15,16,1,3,16,7,14,14,1,9,12,14,11,5,11,1,15,14,3,5,10,12,5,3,11,12,13,5,4,12,12,1,2,15,15,14,12,16,2
1097,Bruno Martins Indi,DL||DC,6250000.0,184,26,1,2,5,9,13,14,11,2,1,12,13,15,16,15,2,3,12,8,12,13,3,11,13,14,10,6,12,4,14,12,1,8,7,11,6,1,10,13,12,10,8,11,13,1,4,15,15,12,12,11,2
1113,Jonny,DR||DL||DC,19000000.0,170,24,3,5,1,1,15,16,9,1,1,11,15,14,12,15,3,1,14,8,12,15,3,11,15,14,13,7,12,2,10,10,3,7,8,10,10,3,13,13,13,12,6,16,13,2,1,16,12,14,14,14,1
1122,Stefan Radu,DL||DC,17500000.0,183,31,1,2,5,15,13,15,12,2,1,13,16,16,14,13,1,1,14,10,12,13,3,11,17,15,3,11,16,2,12,15,3,3,8,11,9,2,9,17,13,12,3,13,14,1,1,16,15,17,12,18,3
1131,Juan Jesus,DL||DC,10750000.0,185,27,1,1,5,6,14,16,11,2,1,11,14,17,17,16,2,2,13,9,12,15,3,9,15,15,10,6,13,2,13,13,3,5,7,11,6,1,11,15,12,10,4,8,8,3,3,15,17,12,13,16,4
1134,Daley Blind,DL||DC||DM||MC,18500000.0,180,28,1,1,5,13,9,16,14,3,3,15,17,12,12,15,2,2,16,10,16,10,1,11,17,13,10,8,13,3,11,12,2,10,10,15,8,1,7,17,14,12,12,14,16,2,2,14,14,16,11,12,3
1145,Maxime Le Marchand,DL||DC,3100000.0,185,28,1,1,5,18,11,15,10,3,2,12,14,14,14,15,1,1,14,6,13,13,1,10,12,13,11,5,8,2,14,14,2,7,7,11,6,2,10,15,13,12,7,14,12,2,3,15,14,13,12,17,1
1154,Felix Bastians,DL||DC,3400000.0,188,30,1,4,5,9,12,13,10,3,2,9,15,13,15,14,1,2,12,10,12,17,1,10,16,13,15,10,12,1,14,10,2,11,11,8,7,3,12,12,11,14,11,13,11,3,3,15,16,10,8,13,1
1156,Jairo Riedewald,DL||DC||DM,2700000.0,188,21,1,1,5,1,12,11,15,3,1,13,14,13,11,13,2,3,14,8,15,14,1,10,15,13,8,6,10,2,13,12,2,8,10,12,7,1,9,11,13,9,8,13,13,3,2,12,14,13,13,12,2
1166,Martin Caceres,DR||DL||DC,4500000.0,180,31,3,5,2,6,12,15,12,2,2,12,15,15,15,15,3,1,15,5,10,13,1,13,13,16,2,7,9,2,13,16,1,3,11,11,9,3,11,17,11,12,3,11,13,2,1,18,17,16,13,17,3
1170,Tyrone Mings,DL||DC,2500000.0,196,25,2,1,5,1,15,15,12,2,2,13,12,15,13,13,1,3,12,2,12,15,2,9,14,12,12,9,12,2,15,14,3,5,13,10,6,2,13,14,12,13,9,10,9,3,1,13,13,12,11,11,2
1172,Tim Ream,DL||DC,3100000.0,185,30,2,1,5,19,13,14,14,1,2,15,14,13,15,14,3,3,15,3,14,13,2,11,15,14,7,7,13,3,13,12,2,6,10,13,6,3,11,14,11,9,3,12,13,2,4,13,13,12,14,12,2
1179,Nico Elvedi,DR||DL||DC,9000000.0,188,21,3,5,4,19,12,12,9,1,3,11,17,15,13,14,1,1,12,8,12,17,2,11,15,14,14,6,9,2,15,12,1,5,7,13,6,1,8,12,13,9,5,12,16,1,3,13,14,15,11,9,3
1180,Karim Rekik,DL||DC,9000000.0,186,23,1,1,5,0,13,12,12,3,2,12,14,16,16,14,4,1,11,8,13,11,1,7,15,16,10,6,13,4,14,14,3,5,8,11,7,1,9,17,13,10,4,10,15,3,2,17,17,14,12,10,1
1184,Mario Hermoso,DL||DC,12500000.0,181,23,1,2,5,4,14,14,11,3,3,12,13,14,14,14,4,3,15,4,12,15,3,9,13,13,14,9,10,3,11,13,1,8,8,9,5,3,9,20,14,9,11,14,13,1,1,14,13,13,14,11,3
1188,Lukas Klostermann,DR||DL||DC,8500000.0,189,22,3,5,4,0,14,14,9,3,1,10,13,14,14,14,1,2,11,5,10,18,2,10,16,13,15,6,11,2,15,12,4,6,7,9,7,2,8,14,10,11,6,12,10,2,3,16,15,14,10,12,1
1197,Francisco Ortega,DL||AML,800000.0,177,19,1,1,5,1,13,15,12,3,1,13,12,9,10,14,2,2,10,10,13,15,1,13,16,10,9,8,8,2,9,7,2,9,12,11,7,4,13,13,13,8,8,11,12,2,3,11,11,12,14,12,3
1198,Loris Benito,DL,3200000.0,184,26,1,2,5,8,13,14,12,1,3,13,16,13,12,15,1,2,13,9,13,13,3,12,13,12,13,5,12,3,11,12,3,5,9,13,4,1,11,14,13,13,10,10,12,1,1,14,13,13,12,13,2
1199,Andreas Poulsen,DL,900000.0,188,18,1,1,5,6,13,15,11,1,3,12,13,10,12,13,2,3,10,9,12,16,2,12,16,10,18,10,8,2,14,8,1,12,13,11,8,1,10,15,10,13,13,8,9,1,2,14,14,10,10,13,3
1200,Scott Malone,DL,425000.0,189,27,2,1,5,9,13,15,12,2,3,13,15,11,11,13,3,2,12,13,11,13,1,13,14,12,12,11,7,1,13,11,1,12,12,13,9,1,11,13,12,14,12,12,13,3,2,11,12,13,13,11,1
1201,Ludovic Baal,DL,3900000.0,176,32,2,1,5,1,14,15,11,2,3,12,13,12,13,16,3,2,12,10,12,14,2,9,15,12,12,10,10,2,9,11,1,9,8,12,6,3,11,12,11,14,9,12,10,3,1,14,12,13,13,13,3
1202,Eugene Opanasenko,DR||DL,425000.0,181,27,3,5,2,6,13,18,12,3,1,10,17,11,8,16,3,1,11,5,10,14,3,15,14,13,12,12,14,2,9,5,3,13,12,10,9,2,10,15,8,11,11,9,11,2,3,15,14,10,15,11,1
1203,Aziz Behich,DL,425000.0,170,27,1,2,5,1,14,15,10,1,1,10,14,12,13,15,1,1,10,9,12,14,1,10,12,11,11,7,9,1,7,6,1,8,5,7,7,1,14,12,12,12,10,15,12,1,1,12,14,12,14,14,1
1204,Junior Firpo,DL,2500000.0,184,21,1,2,5,3,14,14,11,1,2,12,12,12,12,13,3,2,13,8,11,14,2,13,13,13,12,12,10,3,10,12,2,8,10,13,10,1,12,18,13,14,9,11,10,3,1,12,10,14,13,12,3
1205,Cristian Ganea,DL||MC,2500000.0,174,26,2,1,5,1,14,14,13,1,1,13,15,12,12,13,1,3,11,13,13,13,3,13,14,12,12,15,10,3,8,7,3,16,12,11,11,1,12,12,14,14,12,12,13,3,1,14,13,12,12,10,1
1206,David Junca,DL||AML,2500000.0,175,24,1,1,5,1,14,13,11,2,1,13,13,13,10,13,3,3,12,7,11,14,3,14,12,11,13,8,7,1,8,7,2,7,8,11,8,1,12,11,13,14,11,14,12,3,3,11,13,14,13,10,3
